Threshold,FAR,FRR
0.574,0.448214,0.028571
0.575,0.448214,0.028571
0.576,0.45,0.028571
0.577,0.453571,0.028571
0.578,0.453571,0.028571
0.579,0.455357,0.028571
0.58,0.457143,0.028571
0.581,0.457143,0.028571
0.582,0.458929,0.028571
0.583,0.458929,0.028571
0.584,0.460714,0.028571
0.585,0.4625,0.028571
0.586,0.4625,0.028571
0.587,0.464286,0.028571
0.588,0.469643,0.028571
0.589,0.469643,0.028571
0.59,0.469643,0.028571
0.591,0.471429,0.028571
0.592,0.471429,0.028571
0.593,0.471429,0.028571
0.594,0.473214,0.028571
0.595,0.475,0.028571
0.596,0.476786,0.028571
0.597,0.476786,0.028571
0.598,0.476786,0.028571
0.599,0.478571,0.028571
0.6,0.480357,0.028571
0.601,0.482143,0.028571
0.602,0.482143,0.028571
0.603,0.482143,0.028571
0.604,0.483929,0.028571
0.605,0.483929,0.028571
0.606,0.483929,0.028571
0.607,0.485714,0.028571
0.608,0.4875,0.028571
0.609,0.489286,0.028571
0.61,0.492857,0.028571
0.611,0.492857,0.028571
0.612,0.494643,0.028571
0.613,0.494643,0.028571
0.614,0.494643,0.028571
0.615,0.494643,0.028571
0.616,0.494643,0.028571
0.617,0.496429,0.028571
0.618,0.496429,0.028571
0.619,0.496429,0.028571
0.62,0.496429,0.028571
0.621,0.496429,0.028571
0.622,0.496429,0.028571
0.623,0.496429,0.028571
0.624,0.496429,0.028571
0.625,0.496429,0.028571
0.626,0.498214,0.028571
0.627,0.5,0.028571
0.628,0.501786,0.028571
0.629,0.501786,0.028571
0.63,0.503571,0.028571
0.631,0.503571,0.028571
0.632,0.503571,0.028571
0.633,0.503571,0.028571
0.634,0.503571,0.028571
0.635,0.505357,0.028571
0.636,0.505357,0.028571
0.637,0.505357,0.028571
0.638,0.510714,0.028571
0.639,0.510714,0.028571
0.64,0.510714,0.028571
0.641,0.5125,0.028571
0.642,0.5125,0.028571
0.643,0.514286,0.028571
0.644,0.514286,0.028571
0.645,0.516071,0.028571
0.646,0.516071,0.028571
0.647,0.516071,0.028571
0.648,0.516071,0.028571
0.649,0.516071,0.028571
0.65,0.516071,0.028571
0.651,0.516071,0.028571
0.652,0.517857,0.028571
0.653,0.517857,0.028571
0.654,0.517857,0.028571
0.655,0.517857,0.028571
0.656,0.521429,0.028571
0.657,0.523214,0.028571
0.658,0.523214,0.028571
0.659,0.523214,0.028571
0.66,0.525,0.028571
0.661,0.530357,0.028571
0.662,0.530357,0.028571
0.663,0.530357,0.028571
0.664,0.530357,0.028571
0.665,0.530357,0.028571
0.666,0.530357,0.028571
0.667,0.530357,0.021429
0.668,0.532143,0.021429
0.669,0.532143,0.021429
0.67,0.532143,0.021429
0.671,0.533929,0.021429
0.672,0.535714,0.021429
0.673,0.535714,0.021429
0.674,0.535714,0.021429
0.675,0.535714,0.021429
0.676,0.5375,0.021429
0.677,0.5375,0.021429
0.678,0.5375,0.021429
0.679,0.5375,0.021429
0.68,0.539286,0.021429
0.681,0.539286,0.021429
0.682,0.541071,0.021429
0.683,0.542857,0.021429
0.684,0.546429,0.021429
0.685,0.546429,0.021429
0.686,0.546429,0.021429
0.687,0.546429,0.021429
0.688,0.546429,0.021429
0.689,0.546429,0.021429
0.69,0.548214,0.021429
0.691,0.55,0.021429
0.692,0.55,0.021429
0.693,0.55,0.021429
0.694,0.551786,0.021429
0.695,0.551786,0.021429
0.696,0.551786,0.021429
0.697,0.553571,0.021429
0.698,0.553571,0.021429
0.699,0.553571,0.021429
0.7,0.553571,0.021429
0.701,0.553571,0.021429
0.702,0.553571,0.021429
0.703,0.555357,0.021429
0.704,0.555357,0.021429
0.705,0.557143,0.014286
0.706,0.557143,0.014286
0.707,0.558929,0.014286
0.708,0.560714,0.014286
0.709,0.5625,0.014286
0.71,0.5625,0.014286
0.711,0.564286,0.014286
0.712,0.564286,0.014286
0.713,0.566071,0.014286
0.714,0.566071,0.014286
0.715,0.566071,0.014286
0.716,0.567857,0.014286
0.717,0.567857,0.014286
0.718,0.567857,0.014286
0.719,0.567857,0.014286
0.72,0.567857,0.014286
0.721,0.567857,0.014286
0.722,0.567857,0.014286
0.723,0.567857,0.014286
0.724,0.569643,0.014286
0.725,0.569643,0.014286
0.726,0.569643,0.014286
0.727,0.571429,0.014286
0.728,0.573214,0.014286
0.729,0.575,0.014286
0.73,0.575,0.014286
0.731,0.576786,0.014286
0.732,0.578571,0.014286
0.733,0.578571,0.014286
0.734,0.580357,0.014286
0.735,0.582143,0.014286
0.736,0.583929,0.014286
0.737,0.585714,0.014286
0.738,0.5875,0.014286
0.739,0.5875,0.014286
0.74,0.589286,0.007143
0.741,0.589286,0.007143
0.742,0.589286,0.007143
0.743,0.589286,0.007143
0.744,0.589286,0.007143
0.745,0.589286,0.007143
0.746,0.592857,0.007143
0.747,0.594643,0.007143
0.748,0.596429,0.007143
0.749,0.596429,0.007143
0.75,0.598214,0.007143
0.751,0.6,0.007143
0.752,0.6,0.007143
0.753,0.6,0.007143
0.754,0.6,0.007143
0.755,0.6,0.007143
0.756,0.6,0.007143
0.757,0.6,0.007143
0.758,0.6,0.007143
0.759,0.601786,0.007143
0.76,0.601786,0.007143
0.761,0.603571,0.007143
0.762,0.603571,0.007143
0.763,0.607143,0.007143
0.764,0.607143,0.007143
0.765,0.607143,0.007143
0.766,0.608929,0.007143
0.767,0.608929,0.007143
0.768,0.608929,0.007143
0.769,0.608929,0.007143
0.77,0.608929,0.007143
0.771,0.608929,0.007143
0.772,0.608929,0.007143
0.773,0.608929,0.007143
0.774,0.610714,0.007143
0.775,0.610714,0.007143
0.776,0.610714,0.007143
0.777,0.610714,0.007143
0.778,0.610714,0.007143
0.779,0.610714,0.007143
0.78,0.610714,0.007143
0.781,0.610714,0.007143
0.782,0.610714,0.007143
0.783,0.610714,0.007143
0.784,0.6125,0.007143
0.785,0.6125,0.007143
0.786,0.614286,0.007143
0.787,0.614286,0.007143
0.788,0.614286,0.007143
0.789,0.614286,0.007143
0.79,0.616071,0.007143
0.791,0.616071,0.007143
0.792,0.616071,0.007143
0.793,0.616071,0.007143
0.794,0.617857,0.007143
0.795,0.619643,0.007143
0.796,0.623214,0.007143
0.797,0.625,0.007143
0.798,0.626786,0.007143
0.799,0.628571,0.007143
0.8,0.632143,0.007143
0.801,0.632143,0.007143
0.802,0.632143,0.007143
0.803,0.633929,0.007143
0.804,0.633929,0.007143
0.805,0.635714,0.007143
0.806,0.6375,0.007143
0.807,0.639286,0.007143
0.808,0.641071,0.007143
0.809,0.644643,0.007143
0.81,0.646429,0.007143
0.811,0.648214,0.007143
0.812,0.648214,0.007143
0.813,0.65,0.007143
0.814,0.65,0.007143
0.815,0.65,0.007143
0.816,0.65,0.007143
0.817,0.651786,0.007143
0.818,0.651786,0.007143
0.819,0.651786,0.007143
0.82,0.651786,0.007143
0.821,0.653571,0.007143
0.822,0.653571,0.007143
0.823,0.653571,0.007143
0.824,0.655357,0.007143
0.825,0.655357,0.007143
0.826,0.657143,0.007143
0.827,0.657143,0.0
0.828,0.657143,0.0
0.829,0.660714,0.0
0.83,0.660714,0.0
0.831,0.6625,0.0
0.832,0.666071,0.0
0.833,0.667857,0.0
0.834,0.669643,0.0
0.835,0.671429,0.0
0.836,0.675,0.0
0.837,0.675,0.0
0.838,0.675,0.0
0.839,0.675,0.0
0.84,0.675,0.0
0.841,0.675,0.0
0.842,0.676786,0.0
0.843,0.676786,0.0
0.844,0.676786,0.0
0.845,0.678571,0.0
0.846,0.682143,0.0
0.847,0.682143,0.0
0.848,0.683929,0.0
0.849,0.683929,0.0
0.85,0.683929,0.0
0.851,0.683929,0.0
0.852,0.683929,0.0
0.853,0.685714,0.0
0.854,0.685714,0.0
0.855,0.689286,0.0
0.856,0.689286,0.0
0.857,0.689286,0.0
0.858,0.691071,0.0
0.859,0.691071,0.0
0.86,0.691071,0.0
0.861,0.692857,0.0
0.862,0.692857,0.0
0.863,0.692857,0.0
0.864,0.694643,0.0
0.865,0.698214,0.0
0.866,0.698214,0.0
0.867,0.698214,0.0
0.868,0.7,0.0
0.869,0.701786,0.0
0.87,0.705357,0.0
0.871,0.707143,0.0
0.872,0.707143,0.0
0.873,0.708929,0.0
0.874,0.710714,0.0
0.875,0.7125,0.0
0.876,0.7125,0.0
0.877,0.7125,0.0
0.878,0.716071,0.0
0.879,0.716071,0.0
0.88,0.716071,0.0
0.881,0.716071,0.0
0.882,0.719643,0.0
0.883,0.721429,0.0
0.884,0.723214,0.0
0.885,0.725,0.0
0.886,0.726786,0.0
0.887,0.726786,0.0
0.888,0.728571,0.0
0.889,0.728571,0.0
0.89,0.728571,0.0
0.891,0.728571,0.0
0.892,0.732143,0.0
0.893,0.733929,0.0
0.894,0.735714,0.0
0.895,0.735714,0.0
0.896,0.735714,0.0
0.897,0.735714,0.0
0.898,0.7375,0.0
0.899,0.739286,0.0
0.9,0.741071,0.0
0.901,0.741071,0.0
0.902,0.741071,0.0
0.903,0.741071,0.0
0.904,0.741071,0.0
0.905,0.741071,0.0
0.906,0.741071,0.0
0.907,0.741071,0.0
0.908,0.742857,0.0
0.909,0.742857,0.0
0.91,0.744643,0.0
0.911,0.746429,0.0
0.912,0.746429,0.0
0.913,0.746429,0.0
0.914,0.748214,0.0
0.915,0.748214,0.0
0.916,0.753571,0.0
0.917,0.753571,0.0
0.918,0.753571,0.0
0.919,0.755357,0.0
0.92,0.755357,0.0
0.921,0.757143,0.0
0.922,0.7625,0.0
0.923,0.766071,0.0
0.924,0.766071,0.0
0.925,0.767857,0.0
0.926,0.769643,0.0
0.927,0.771429,0.0
0.928,0.771429,0.0
0.929,0.773214,0.0
0.93,0.773214,0.0
0.931,0.775,0.0
0.932,0.775,0.0
0.933,0.780357,0.0
0.934,0.780357,0.0
0.935,0.783929,0.0
0.936,0.783929,0.0
0.937,0.783929,0.0
0.938,0.7875,0.0
0.939,0.7875,0.0
0.94,0.789286,0.0
0.941,0.789286,0.0
0.942,0.791071,0.0
0.943,0.794643,0.0
0.944,0.794643,0.0
0.945,0.794643,0.0
0.946,0.796429,0.0
0.947,0.796429,0.0
0.948,0.8,0.0
0.949,0.801786,0.0
0.95,0.805357,0.0
0.951,0.805357,0.0
0.952,0.810714,0.0
0.953,0.810714,0.0
0.954,0.8125,0.0
0.955,0.814286,0.0
0.956,0.814286,0.0
0.957,0.816071,0.0
0.958,0.816071,0.0
0.959,0.819643,0.0
0.96,0.819643,0.0
0.961,0.819643,0.0
0.962,0.819643,0.0
0.963,0.821429,0.0
0.964,0.821429,0.0
0.965,0.821429,0.0
0.966,0.821429,0.0
0.967,0.823214,0.0
0.968,0.825,0.0
0.969,0.828571,0.0
0.97,0.832143,0.0
0.971,0.833929,0.0
0.972,0.835714,0.0
0.973,0.835714,0.0
0.974,0.839286,0.0
0.975,0.839286,0.0
0.976,0.839286,0.0
0.977,0.842857,0.0
0.978,0.842857,0.0
0.979,0.842857,0.0
0.98,0.842857,0.0
0.981,0.846429,0.0
0.982,0.848214,0.0
0.983,0.85,0.0
0.984,0.85,0.0
0.985,0.853571,0.0
0.986,0.855357,0.0
0.987,0.858929,0.0
0.988,0.864286,0.0
0.989,0.864286,0.0
0.99,0.867857,0.0
0.991,0.871429,0.0
0.992,0.875,0.0
0.993,0.878571,0.0
0.994,0.882143,0.0
0.995,0.8875,0.0
0.996,0.905357,0.0
0.997,0.910714,0.0
0.998,0.921429,0.0
0.999,0.939286,0.0
1,1.0,0.0
